id,surname,name,patronymic,sex,birthDate,salary
e10a1ed7-c356-4844-8afa-4eec6188eb9e,Мотозов,Александр,Артемович,false,1975-02-24,33922
77c2dd0a-c86a-4f51-bee7-1eebd1091f52,Сидорова,Любовь,Петровна,true,2000-03-18,47731
e8deb8d0-942e-4846-8201-dca4eea7629d,Сидоров,Артем,Алексеевич,false,1992-07-14,66087
9610a85d-cc53-48aa-9d08-9895217b8b09,Сидорова,Алена,Михайловна,true,1999-03-27,76833
0de4b84a-20ad-442f-8df1-bff488cdf715,Петров,Александр,Кириллович,false,1989-01-05,94325
8389e281-22e9-4b26-a4c1-243ee06826b6,Петрова,Дарья,Андреевна,true,1982-01-24,70910
63f04665-27bc-4948-af99-09864a48e9e1,Сидоров,Александр,Петрович,false,2000-12-08,40716
f875ea5a-b2c0-4bbd-a415-6396ea5c77ec,Иванова,Дарья,Андреевна,true,1977-04-15,20569
1d3e97e0-7864-48ad-b9aa-9ab1e26e8d22,Петров,Илья,Иванович,false,1991-10-12,56033
891f9ef0-b2e2-4a35-b8dd-bb9777b8197f,Михайлова,Александра,Артемовна,true,1984-06-15,66302
81e50887-2169-4a4e-b353-fe91d052b80b,Белоусов,Кирилл,Кириллович,false,1984-06-19,89849
e9be41bd-7ec9-4f17-9924-fb2aa23fd73f,Мотозова,Любовь,Ивановна,true,1987-03-18,83457
8522f07a-f236-4106-82c0-7b8bf3b392a1,Сидоров,Илья,Петрович,false,1977-04-13,20451
962452b4-3678-44c6-a52e-f14051804bf3,Иванова,Алена,Ивановна,true,1970-04-16,69668
770979da-c954-4db7-9ebb-e93d2e5aaa05,Сидоров,Кирилл,Артемович,false,1986-08-03,74872
d2247773-0756-46e4-8cf1-11e95463e233,Петрова,Александра,Сергеевна,true,1997-06-23,35074
53fa909d-6b00-41fa-9e12-b541ccb19172,Сидоров,Михаил,Алексеевич,false,1977-02-08,89365
dde2ee76-0c74-44d3-aa0e-926b0dea830a,Мотозова,Екатерина,Сергеевна,true,1971-10-19,35622
ca0cd3e4-95ab-4e21-9537-3aa3456f7094,Белоусов,Илья,Кириллович,false,2000-03-22,20617
7965e38a-0939-47ee-8a14-082856f54a6a,Белоусова,Алена,Ивановна,true,1980-02-07,49773
c01ec1e4-6de8-4ba4-be00-90f55c3cae83,Сидоров,Петр,Кириллович,false,1974-09-08,58027
0475eccd-79e7-4ffe-b194-6108e1e52973,Мельникова,Александра,Андреевна,true,1989-01-12,58928
34828e2c-f0db-4c44-9067-2dafe4731341,Петров,Алексей,Иванович,false,1992-09-15,67355
0a5a157f-945a-4b9f-bd09-4a06695e57f8,Петрова,Анастасия,Кирилловна,true,1980-03-09,71879
113f3c1e-f4c7-40db-abbb-54fd9abb9152,Сидоров,Петр,Артемович,false,1974-07-03,36056
79ee8141-d383-4c96-95b6-dbe0031eff16,Мельникова,Алена,Михайловна,true,1993-03-11,93600
8afdc203-eb5d-44ab-9c9c-855737913630,Козлов,Петр,Ильич,false,1985-03-22,90607
306ed272-cb74-47a2-a3b2-d05a04d1ba09,Мельникова,Любовь,Петровна,true,1974-09-02,58698
61e9b06b-122a-4b6b-aee3-515ecc8d999f,Петров,Михаил,Александрович,false,1985-08-16,36153
2a7e504b-30d9-4e60-ba7a-3f3b3a674142,Иванова,Елизовета,Петровна,true,1977-07-08,89820
00305cb2-4f10-417d-9b20-ddbba3bda3d4,Михайлов,Илья,Алексеевич,false,1997-03-24,68763
2ad07054-cd71-4424-a97a-00af96b681bf,Козлова,Анастасия,Артемовна,true,1980-09-14,21345
afed9083-44ec-4a3d-93a7-d12245512e23,Мотозов,Алексей,Кириллович,false,1978-09-17,90628
4efa471f-6880-40db-8a2f-1d75aa3c37de,Белоусова,Александра,Артемовна,true,1991-03-05,28666
863c235d-9056-4b79-b373-48f58753c44d,Иванов,Сергей,Александрович,false,1975-09-08,38508
349c220f-e26c-4ff9-8d7b-fde782a31c3d,Сидорова,Алена,Алексеевна,true,1971-10-20,63374
c29b3ca8-2f38-4bdb-a6a5-96d184310432,Козлов,Петр,Ильич,false,1985-06-01,55732
34e52eb7-be8c-4260-b9ed-552de1009fbf,Иванова,Алена,Ивановна,true,1978-09-27,54656
0193e82e-eac2-4117-b680-de83ee2d78d7,Белоусов,Илья,Алексеевич,false,1993-07-11,78076
202dc329-3f5d-4079-87d2-2d248b5a6292,Петрова,Дарья,Андреевна,true,1998-02-18,57228
0b08dd5c-6461-4c49-bf4a-6ea63c5fd0f5,Михайлов,Артем,Александрович,false,1996-10-07,23817
3685c7de-47e4-444e-adeb-083b915b5e25,Мотозова,Елизовета,Алексеевна,true,1989-02-12,26099
550fefc8-b547-44fb-ad65-dbc9038fbc2e,Белоусов,Сергей,Петрович,false,1975-03-03,38300
a543d9e7-0d71-461b-9057-90b6b53bbafd,Мельникова,Влада,Александровна,true,1997-09-27,38499
7790c1f2-23c2-4f6c-87c6-19c8fbbb24f6,Петров,Иван,Алексеевич,false,1980-07-28,23293
3eb8775d-f7a2-4c73-badf-1f526f66ce5e,Белоусова,Влада,Михайловна,true,2000-03-28,43263
9497a7ce-91ae-40c3-8141-f197995adff4,Белоусов,Михаил,Ильич,false,1993-11-01,21484
936c6ccb-e92a-41af-988f-4a09bc3f6cd5,Михайлова,Любовь,Артемовна,true,1983-03-14,78001
ec04c5c5-9238-43aa-8be4-e694b1278bf3,Белоусов,Михаил,Алексеевич,false,1997-12-27,86403
fd90fd62-ee0f-47d2-b6e8-2d68488c5647,Петрова,Александра,Алексеевна,true,1992-12-03,74353
895faabb-c0a6-4ae9-bed6-1e85011a44c0,Сидоров,Кирилл,Иванович,false,1970-02-10,48088
6f41aadf-561c-4a91-99d5-d732d3bca44d,Сидорова,Влада,Михайловна,true,1974-08-19,71654
1259507f-3d89-43bc-adc0-a8f669ddc71c,Мотозов,Кирилл,Иванович,false,1992-07-11,84819
b52adb0c-e903-4ed8-af82-6d11bd96eeb7,Петрова,Любовь,Кирилловна,true,1989-01-21,79306
e457448f-3868-45b7-b714-bad00558ae68,Мельников,Петр,Иванович,false,1981-09-13,71217
a6c05e56-f15e-42fe-8c8d-08677422417d,Козлова,Анастасия,Кирилловна,true,1980-01-18,48185
d9470620-5d23-4377-9622-9d6e78436208,Мельников,Михаил,Сергеевич,false,1989-01-13,93033
1a3ec335-7623-4cec-a6b0-02381fd55a2a,Михайлова,Екатерина,Кирилловна,true,1986-07-05,31389
15745677-dd62-41c0-9ec9-71b9e7c762ae,Иванов,Сергей,Сергеевич,false,1971-09-10,58931
1eb8d104-2965-46a5-b3f2-6fa6c6f12908,Иванова,Дарья,Сергеевна,true,1971-01-05,74634
2fe6b935-9316-439e-9862-e6e440ca364a,Белоусов,Михаил,Александрович,false,1978-02-27,39579
12af7184-349c-4f56-84bd-b3f384e5d860,Мотозова,Алена,Петровна,true,1983-12-16,36621
60e2b37c-b7fc-4135-9c2e-acca40437da6,Белоусов,Илья,Михайлович,false,1996-04-14,24367
3e930947-8e82-4927-88f0-6e203e8aee8d,Михайлова,Дарья,Кирилловна,true,1982-09-17,39678
bfe82cef-58ce-49c9-9931-1b6191beb94a,Белоусов,Михаил,Артемович,false,1976-10-14,46054
3df5cf2d-094f-4835-aeda-b08bf08ef997,Мотозова,Александра,Алексеевна,true,1979-10-24,30998
10eb1a7a-303c-456d-86fe-017315559acf,Сидоров,Кирилл,Александрович,false,1980-08-14,43666
ef94cce7-e52e-4017-b1ac-7e632213d7a3,Сидорова,Александра,Сергеевна,true,1996-09-12,74770
27113167-7f83-4dba-ab0c-3ced798dbcad,Михайлов,Илья,Алексеевич,false,1992-09-26,53955
1db10a73-6555-4916-994f-9487318b9944,Белоусова,Анастасия,Артемовна,true,1971-08-14,55539
8d552cb1-7533-451b-bb35-5ee2e7164460,Мельников,Артем,Кириллович,false,1972-04-15,61723
244ab9d5-1e7e-43b8-85f3-a66740aca770,Мотозова,Александра,Петровна,true,1976-08-18,53082
db177b7c-a013-4d89-a5bf-dd2237d3ff52,Михайлов,Михаил,Артемович,false,1993-01-15,59337
b64220a2-9adc-4de6-80ca-d2ee3c342594,Михайлова,Любовь,Кирилловна,true,1985-04-10,29134
7bcd5b11-39fd-40a3-bbe9-b57e9b1738e7,Козлов,Сергей,Алексеевич,false,1992-01-14,85739
46c0655e-c947-4517-a745-ac66b0495c25,Мотозова,Дарья,Сергеевна,true,1982-11-02,46265
323e40b0-9ddf-497d-b27f-159e505e0dfc,Белоусов,Кирилл,Алексеевич,false,1990-05-13,35268
b23cc3fa-0344-49ee-87d2-3bcd78257adb,Петрова,Дарья,Артемовна,true,1976-09-24,99218
5a8baac3-f6d0-42fb-951e-e36cbfd538b9,Петров,Сергей,Кириллович,false,1994-09-15,86596
2d6032be-da62-419f-a582-7eee0fdbb862,Петрова,Александра,Артемовна,true,1998-12-13,99028
0060cba3-045e-4dfb-b537-eeb50a8e9b55,Иванов,Иван,Артемович,false,1989-03-18,62110
36fca874-1568-445c-a9ee-1ebec0052813,Козлова,Екатерина,Михайловна,true,1987-01-21,90240
dfa8d8b4-ea42-4cca-bae6-bd0a5475bd37,Сидоров,Иван,Петрович,false,2000-09-19,48032
dcecd26a-ef83-4d44-901a-be63c66b1b84,Белоусова,Анастасия,Андреевна,true,1972-07-07,81516
6b711f5b-edea-4972-aca4-1d384606185e,Петров,Петр,Петрович,false,1977-09-01,65606
62062b5c-c833-4990-88a7-795277acfbf7,Михайлова,Дарья,Алексеевна,true,1988-06-14,89967
ca0d9a4e-b142-4751-afaf-d7b4ce2d2e8a,Белоусов,Артем,Алексеевич,false,1971-04-26,43645
e0b90368-4a2b-4900-b20d-0ed31279e0d9,Мотозова,Екатерина,Алексеевна,true,1973-06-11,59512
7cdc78eb-5689-40bf-8c28-352ee0494c5f,Иванов,Артем,Михайлович,false,1993-02-17,82781
c01e3972-917f-4c11-a191-e1a87c381b56,Козлова,Любовь,Алексеевна,true,1970-09-05,53576
6dc7144f-0360-44f6-af2e-697cf361010c,Мельников,Петр,Михайлович,false,1987-11-01,61692
c225c589-fd3a-4d28-a987-90f55de688e5,Белоусова,Алена,Ивановна,true,1995-12-24,22444
5d096636-cafa-455c-861f-fb8e43e387f3,Сидоров,Сергей,Иванович,false,1985-07-12,55656
0fe20c5e-1a06-4309-8d99-41af48dcbd17,Мельникова,Елизовета,Алексеевна,true,1971-02-26,65578
fc636a75-a6e8-4c18-9268-e6c23d5681e8,Белоусов,Сергей,Михайлович,false,1997-09-02,97712
8c43955c-329c-4245-86f2-79d097c5bb16,Иванова,Любовь,Александровна,true,1973-08-22,49213
032e680f-3cf1-4209-8bc3-c15d56b5a81f,Козлов,Михаил,Кириллович,false,1989-02-11,72771
3cb717bf-5058-42f7-b798-9625a4cbceb8,Михайлова,Екатерина,Ивановна,true,1987-10-06,99546
41a05ec7-d1ff-4648-93b3-82e143ceae40,Белоусов,Алексей,Александрович,false,1979-09-19,74958
aefd9d7e-0a97-4469-8762-c61e1ed3308d,Сидорова,Елизовета,Сергеевна,true,1982-10-27,71823
766f9134-d951-4924-b3bb-3979fb40ea40,Сидоров,Петр,Александрович,false,1984-09-09,58528
893d5bae-4123-4158-baca-fd1cc977606a,Белоусова,Любовь,Сергеевна,true,1997-04-01,35652
544bb2ec-e746-4bd5-8dd7-7981bbb217ae,Петров,Артем,Александрович,false,1977-08-22,32642
1b827e0d-479f-448c-a19c-ce742ee31e01,Петрова,Дарья,Артемовна,true,1981-02-13,76831
026e34fe-f729-43a3-a493-c6c363695a62,Петров,Александр,Кириллович,false,1971-01-18,70338
21c45dff-c6d7-44e3-9742-f4c7e46904fe,Белоусова,Влада,Петровна,true,1995-12-16,56028
cc6fc376-c231-45aa-9b82-9ea19aea13ed,Козлов,Александр,Кириллович,false,1986-02-13,61990
76e07c29-fb3e-4e06-9132-3d0f9bfb2469,Иванова,Елизовета,Андреевна,true,1973-03-19,64608
76411be6-8065-41ce-a062-4354cadfe1e1,Михайлов,Артем,Иванович,false,1974-05-04,43585
808a3598-9430-47cd-9eec-5a746787486e,Сидорова,Дарья,Ивановна,true,1989-06-17,97927
91b020c3-7712-4739-9568-ae8005f5959c,Сидоров,Илья,Иванович,false,1971-05-02,30115
5af6f09e-a458-4f22-bb3f-c59811efd28c,Мельникова,Екатерина,Андреевна,true,1978-02-21,46409
735add94-45d9-48ab-a29a-ad277b32cf3d,Мотозов,Артем,Ильич,false,1987-05-18,64406
f5ab4855-515c-4ffc-9950-45498083f602,Козлова,Влада,Ивановна,true,1999-06-01,84704
04505629-9799-419a-b441-849a8a20660c,Мельников,Михаил,Александрович,false,1977-10-05,91697
7bf35e28-c289-416c-9797-128826db76ff,Мельникова,Дарья,Сергеевна,true,1988-12-01,39261
49c4aa26-3176-4f4c-8461-3c8144e82f3d,Мельников,Илья,Александрович,false,1999-10-23,90273
755fe918-86ed-41df-ba54-d37cd814eca0,Сидорова,Алена,Петровна,true,1996-04-18,94607
09625f1d-0dbd-4cf8-a326-394f73d2bfb1,Козлов,Сергей,Иванович,false,1997-06-09,28476
6a9328a5-ddbf-4480-8b0c-60286e237dec,Михайлова,Анастасия,Андреевна,true,1998-05-10,98661
0d9e8aa3-6e19-44df-985a-0b66d1dbc905,Мельников,Кирилл,Кириллович,false,1995-02-14,38397
adeffa89-b049-4705-8185-1bd81d74e96f,Козлова,Дарья,Кирилловна,true,1992-07-17,27383
df8f8ae8-5fc5-438f-ad03-f6b62df30d13,Козлов,Александр,Ильич,false,1997-11-11,96564
2e15bf00-9b16-4187-aa58-0607f2cf2aa0,Сидорова,Анастасия,Артемовна,true,1998-04-04,29083
40371171-3faa-45fb-b91e-ac6540ed8fc2,Белоусов,Илья,Ильич,false,1977-06-11,41943
c87f8893-aed4-4b94-ab3b-c282a5da1603,Мельникова,Екатерина,Кирилловна,true,1981-06-13,88690
cf6d13f4-d6ed-4229-9abf-c5ff5de48dcd,Белоусов,Артем,Александрович,false,1982-07-16,61560
db6aa62b-20cb-4f61-99ca-184700a41715,Белоусова,Анастасия,Сергеевна,true,1988-03-01,92303
3a467363-30c9-4434-96e9-67068c6f6792,Иванов,Петр,Алексеевич,false,1983-11-12,34053
4d350222-cd32-4442-9ae0-0d90c0d64983,Сидорова,Анастасия,Ивановна,true,1995-04-23,52332
17930706-a6f9-4c24-a1b6-3c08dfa9eb9e,Козлов,Иван,Кириллович,false,1998-11-06,61483
a68bc459-da11-4a8a-bb03-d6391d647389,Михайлова,Анастасия,Михайловна,true,1993-10-24,33537
219c5a0f-0ffa-44d4-b65e-21a94a50cd20,Михайлов,Алексей,Александрович,false,1978-10-07,59687
90c08575-9bdb-4d35-b8d8-ebb80db3dec7,Михайлова,Влада,Кирилловна,true,1986-05-10,60295
3281a3dc-47f7-49f9-9aa3-79486b6dd747,Мельников,Алексей,Сергеевич,false,1984-10-04,57519
1ef8a888-2b10-4688-b1c3-d62ac4ebf2bc,Мотозова,Екатерина,Ивановна,true,1999-09-25,65382
e3417e3d-6641-4b60-8e3f-1231e7bfd88b,Мельников,Илья,Алексеевич,false,1996-02-12,75270
770e1503-4a49-4a11-859c-cdebd2b66292,Козлова,Алена,Петровна,true,1978-09-17,40604
f669f0fb-8139-46eb-a40a-69608ee76223,Белоусов,Артем,Алексеевич,false,1971-06-24,72577
6a3b2bdd-d499-40ce-81da-429cadc7db52,Мотозова,Екатерина,Алексеевна,true,1978-05-10,89581
c8f5a231-87bd-41ce-a605-28136e28bfd0,Михайлов,Илья,Алексеевич,false,1980-01-26,76159
e49b051e-53d4-4378-bcdb-7a37c5fb95f7,Петрова,Любовь,Сергеевна,true,1973-08-08,22991
40528db2-5c1c-4e06-a2a4-282bfc4aece6,Козлов,Александр,Алексеевич,false,1975-04-08,57657
8bd8702f-125a-455e-a046-7bf91311fea5,Мельникова,Елизовета,Андреевна,true,2000-06-11,76598
76c42400-50a0-4629-aa6a-583fa7295fd1,Мотозов,Михаил,Кириллович,false,1990-09-05,31919
86510f0b-1b9c-4954-adf2-5b670e9e9315,Мельникова,Анастасия,Артемовна,true,1981-01-02,32369
682674f8-339b-4d5c-a90b-45b7b7926df8,Иванов,Алексей,Артемович,false,1984-08-14,66032
69984470-ff63-49b4-a7fd-4f4ebdd9e184,Белоусова,Любовь,Артемовна,true,1993-09-05,42995
92868fa9-1b67-4a6a-a3ed-ac50913b991b,Сидоров,Сергей,Алексеевич,false,2000-06-08,69409
8ee17890-2a6e-4958-b962-f948aee174f0,Петрова,Екатерина,Алексеевна,true,1997-02-28,80127
116724c2-b21b-4990-812b-8d0e8b79c36f,Мотозов,Александр,Сергеевич,false,1983-10-14,55248
aa5a220b-a655-41f2-b2fe-dd286de47689,Мотозова,Екатерина,Ивановна,true,1994-09-13,66639
ef45f1ca-766b-4cde-8b3b-f2655ba953dd,Мельников,Артем,Артемович,false,1973-07-05,63683
809a6e5c-4751-42c7-a1ed-fdcf0b00b7a5,Петрова,Екатерина,Ивановна,true,1988-05-17,53234
d2c07232-d7e2-4c72-91aa-8be164e40e05,Сидоров,Кирилл,Кириллович,false,1981-10-17,76923
8edaedb2-8202-4d51-b93b-5deb1949d70b,Иванова,Анастасия,Андреевна,true,1991-01-11,59705
5a1a851c-316a-45ec-a4d9-aef5be344f1f,Сидоров,Петр,Иванович,false,1994-08-16,36707
d02c41ca-0ee9-4b20-810e-3eff06ca3167,Михайлова,Алена,Кирилловна,true,1970-02-07,21156
467b348d-d66e-4ac1-8664-24d422b286fd,Мотозов,Алексей,Артемович,false,1985-06-18,94374
787862b7-b394-4847-9f0c-efb327b03657,Белоусова,Екатерина,Александровна,true,1997-07-21,59505
13e491cc-555d-46b4-acfd-371b678ccd1e,Иванов,Александр,Александрович,false,1995-11-01,43879
0f852302-008d-4a76-a6b7-358890af2fa0,Мельникова,Екатерина,Алексеевна,true,1998-04-13,40581
66c851e6-fdb5-49ee-8ad6-f0a9b7458b70,Сидоров,Петр,Артемович,false,1996-08-12,28043
e6dacaa4-9736-4db5-a494-7e002060ca02,Козлова,Алена,Кирилловна,true,1976-09-05,37118
21c6b08f-98fc-4b9c-a8cf-d376176b2755,Михайлов,Алексей,Артемович,false,1974-04-27,68372
839a1156-a18d-47d4-9d06-cd09fe065f73,Иванова,Влада,Артемовна,true,1983-10-12,57967
75146ed8-dc36-4c8c-8d29-942536bba7da,Петров,Сергей,Ильич,false,2000-08-17,68746
b007f5be-c700-4b08-b122-83d1ffeca5c1,Михайлова,Екатерина,Михайловна,true,1990-02-09,63839
43142f99-f07a-40ee-b106-7fa32e79b8e4,Иванов,Алексей,Иванович,false,1993-05-09,43286
60626885-6e77-460a-b638-518bf9f6003e,Сидорова,Екатерина,Алексеевна,true,1977-03-10,29889
62956a6d-c680-45f2-9873-5cfb552305be,Козлов,Сергей,Михайлович,false,1997-11-13,98728
a3550990-c1fd-491a-a5b5-7323ae569fba,Сидорова,Александра,Сергеевна,true,1988-07-14,75443
9985b652-b669-4261-93b0-53cbe98c5afb,Петров,Петр,Иванович,false,1984-12-14,41604
47acc12f-8113-434e-82ac-9fc5ff3ef42d,Иванова,Дарья,Петровна,true,1981-10-08,61210
5e552a78-b8e6-4201-b423-e78e17a95a92,Мотозов,Сергей,Петрович,false,1970-07-03,20535
b0fe0a3f-c6f6-4914-a3f1-7ad7d6f2c3ee,Мотозова,Анастасия,Кирилловна,true,1970-02-13,74253
2745a1ef-5968-4997-bad7-a3301b039b47,Мельников,Илья,Сергеевич,false,1986-08-05,33976
e634af06-e02a-4e23-bed8-e73bc9b4296a,Сидорова,Елизовета,Алексеевна,true,1980-03-10,41061
39ae31f1-3233-4aa5-9d39-9ec99a4d0574,Мотозов,Артем,Кириллович,false,1990-04-19,73693
7a2b835c-06d9-418a-b4f0-5aa574d9bfd1,Михайлова,Алена,Артемовна,true,1975-03-28,89026
5eda2030-0b4c-4014-b1b6-ff1addceeb3f,Иванов,Михаил,Кириллович,false,1981-08-24,54305
8ac8550d-278d-472b-833b-175d0ba97f1d,Козлова,Анастасия,Алексеевна,true,1979-04-26,96628
787719e4-1875-4919-8c31-bacd46c0d466,Козлов,Михаил,Кириллович,false,1994-10-23,59202
8877ca60-a4ea-40b0-87f8-1f4b2f0863be,Петрова,Алена,Ивановна,true,1984-11-24,92654
98b870fa-da9d-44ff-a8af-53bb517e87bf,Михайлов,Кирилл,Алексеевич,false,1995-03-17,93143
68f694fc-7f7f-4923-b6f3-b5cf6b0fa879,Козлова,Александра,Петровна,true,1995-06-28,64759
55ab7ece-3cc9-455c-a887-6d406aa748f1,Петров,Петр,Алексеевич,false,1972-03-13,71850
3d3f775b-3110-4d70-b4c4-3be5e0128540,Мотозова,Елизовета,Сергеевна,true,1981-09-10,77672
0be27946-d84c-4d40-a2f1-376b5908e11f,Иванов,Алексей,Александрович,false,1987-05-20,78913
82114e83-073a-4aac-ab0c-8d9f37cf1a93,Петрова,Любовь,Михайловна,true,1975-03-08,21380
93d927ba-13b5-416e-b01f-ad734a8a4e1d,Иванов,Артем,Сергеевич,false,1999-08-17,60322
84ce6cd8-072e-4fc2-abb3-0510efba44cd,Мельникова,Анастасия,Петровна,true,1974-03-23,89579
cf16dff5-1890-495a-aeec-f9b0ac194007,Мотозов,Сергей,Алексеевич,false,1975-04-26,66926
c3336b8c-f89f-43df-b2fb-2eef063af7f0,Мельникова,Екатерина,Сергеевна,true,1977-11-24,68724
039dc457-2c53-457f-b143-aa4b1b00bcc1,Мельников,Артем,Сергеевич,false,1991-12-09,95143
4156a9a9-6edb-444c-b738-a1e7aba55874,Мельникова,Анастасия,Петровна,true,1971-06-20,97977
2ed6b105-43e0-4757-93fd-239c67cf3c37,Петров,Илья,Михайлович,false,1983-10-09,36228
4ea70b72-0cd2-4960-8e57-468efd76dcd4,Козлова,Екатерина,Михайловна,true,1991-06-11,60373
afd1a4e3-9d06-45fc-85c5-86b0620e554d,Петров,Иван,Артемович,false,1997-09-03,24414
b65c1ea6-87ce-431a-8d21-83f34a558584,Иванова,Влада,Александровна,true,1985-10-27,65516
b3ad202e-56fb-400c-8cf1-5936132266eb,Михайлов,Алексей,Алексеевич,false,2000-05-07,54242
dacf9bba-3981-4471-a67f-9dd4514f392f,Михайлова,Дарья,Артемовна,true,1998-04-28,24111
bcee46ec-3bdd-4df9-9e2d-370e34a77e70,Сидоров,Илья,Кириллович,false,1991-10-08,77375
38a47f21-08a1-4c1f-949b-ce0bbe10903e,Козлова,Елизовета,Кирилловна,true,1971-02-12,94655
7dfa1e59-8973-4da9-a523-1dcca0e2e1be,Мельников,Сергей,Иванович,false,1981-05-03,49239
92fa98a9-9807-411f-bdf5-ded3df36a73d,Петрова,Екатерина,Артемовна,true,1973-10-12,42590
3b1dea27-7198-4bd7-ab0e-8e414969392d,Михайлов,Алексей,Александрович,false,1989-05-17,55771
1f231059-15dd-4d98-a257-ac20ab60596c,Белоусова,Влада,Петровна,true,1996-10-01,52236
f68ea87b-668e-451d-877c-cb0e03c10d76,Иванов,Александр,Александрович,false,1990-05-09,30610
e589f87b-d4d5-40d6-bec1-b3ec9d950b21,Белоусова,Влада,Алексеевна,true,1983-11-04,31812
b5e117c7-87a9-4e5d-b46c-5f390e4d5d1c,Мотозов,Сергей,Кириллович,false,1973-12-03,33035
a429a346-ae88-4fdf-a73d-6a85ceae49bf,Михайлова,Дарья,Сергеевна,true,1974-04-26,71866
6e20160b-d084-46f8-934a-06e5ae5fb8b0,Мотозов,Александр,Петрович,false,1972-01-24,76956
5d98a8db-d12e-4e83-8eb2-7566c5b08990,Белоусова,Влада,Ивановна,true,1999-10-17,97416
355ba1b5-d96c-4d45-be17-bfafa9bcf0ef,Козлов,Михаил,Петрович,false,1982-03-03,41284
61160865-084e-4bde-b563-b33c90c4d216,Мельникова,Любовь,Сергеевна,true,1981-01-03,54120
903ea53e-3a84-4639-850e-85b1b4578388,Петров,Иван,Михайлович,false,1979-12-27,51985
bc3ec7e5-6d3b-41bf-9c5a-03a8a6f03766,Сидорова,Влада,Сергеевна,true,1995-08-16,68787
49c261d8-0d26-4254-8613-d63579236e4c,Козлов,Алексей,Алексеевич,false,1985-01-10,66126
0525f407-2a5e-43a5-86b9-438bb3107abb,Петрова,Дарья,Ивановна,true,1971-11-04,44544
8af15fe4-b193-439d-bfe6-3c7678f67e4a,Михайлов,Иван,Михайлович,false,1973-03-23,48233
a0b27819-a05b-4342-884c-900a746a86ea,Сидорова,Екатерина,Артемовна,true,1979-09-14,90968
e8bd9415-50ab-4262-8831-61dbfd4366a9,Петров,Артем,Михайлович,false,1980-04-16,69275
daa5349a-56b4-4faf-8af7-6bfb40e575b1,Мельникова,Дарья,Артемовна,true,1981-03-21,89487
c995ed3a-08ee-476c-ab94-4bd912f9fe5e,Козлов,Кирилл,Ильич,false,1977-10-03,78580
13bfec0e-74f9-43b0-a882-885693fb6a82,Иванова,Екатерина,Михайловна,true,1994-12-22,74391
c989abe4-6553-4bcf-860a-ca00b03a434c,Мотозов,Петр,Кириллович,false,1994-07-24,78992
10328998-2cc7-41cf-9dbe-cff4028a5ae9,Мотозова,Алена,Андреевна,true,1992-03-23,89727
e4ec1708-4584-4efb-a39d-b727edbf2187,Мельников,Артем,Сергеевич,false,1996-09-11,95599
6433e9f6-30a8-461d-a3d3-f1c2282f78ba,Петрова,Елизовета,Петровна,true,1973-07-16,42421
77b524f7-3802-42fe-8998-29e05fb3621f,Михайлов,Артем,Сергеевич,false,1979-04-17,68322
0c945143-8c44-4fa9-970c-cd8ad4be0d54,Мотозова,Екатерина,Михайловна,true,1991-01-22,91924
cdfe5d3c-19d5-467c-a180-cbb92d2d54f2,Сидоров,Иван,Александрович,false,1975-09-18,58697
c471adfe-415f-4b9f-adc4-bc26cbe18f84,Мельникова,Дарья,Сергеевна,true,1979-03-28,56703
2bb10f4a-a801-40c5-9fb3-9738961a1976,Мельников,Артем,Петрович,false,1975-10-10,61152
2c14db6b-7e51-43fc-83e1-80c09d020655,Мельникова,Любовь,Алексеевна,true,1971-12-09,97880
46dd50fb-4b7b-407a-b17c-34d3f82bfa25,Белоусов,Алексей,Артемович,false,1988-06-17,89087
94e14db1-77d0-4105-bdc8-663233293f3b,Михайлова,Александра,Андреевна,true,1999-01-01,80339
7fb0283b-0aae-4af4-96bb-57294c875795,Михайлов,Сергей,Алексеевич,false,1976-09-04,26085
b12eeca5-46d1-4077-907a-431df1cd8918,Белоусова,Влада,Андреевна,true,1981-09-04,71611
635ecdd5-f4a7-4f6a-a276-208b6bbf662b,Михайлов,Артем,Петрович,false,1978-06-06,32556
f8049868-b3db-46d3-a434-50a276a4eb0d,Иванова,Александра,Кирилловна,true,1976-07-02,58854
54e5e878-9227-4fca-a996-b58e469c4a42,Мотозов,Кирилл,Алексеевич,false,1985-12-16,78119
5594f232-a664-4c3b-ac40-3249b50dbd96,Мотозова,Екатерина,Сергеевна,true,1987-07-16,24230
673494df-4d10-4b07-b00f-6b28788459c6,Мотозов,Алексей,Иванович,false,1997-11-14,70060
d02088f2-75a0-4f1a-a8d8-1d3644dcd8d3,Сидорова,Елизовета,Андреевна,true,1995-01-22,99001
6d8ba07d-74d6-40a8-aed5-6d16fef4b17d,Михайлов,Иван,Кириллович,false,1978-02-18,68142
4ed46322-5a18-4e86-aa91-4b9f2f19d30e,Иванова,Любовь,Михайловна,true,1994-03-23,56650
d05fcd29-b628-492e-a0ae-f86346a8abd5,Мотозов,Кирилл,Артемович,false,1997-03-09,96120
f9215390-7ba7-4abe-bd8d-4e3a3c08abaa,Сидорова,Влада,Андреевна,true,1982-09-23,65353
19175c71-f079-4870-bb51-177671134033,Мельников,Кирилл,Александрович,false,1996-06-08,40237
f742118d-4df7-437c-a8ad-4d5236c5b6ca,Мельникова,Алена,Кирилловна,true,1990-11-08,80089
